@Paeruginosa|NC_008463|6537648
@Strain	Refseq_Accession	Replicon	Locus_Tag	Feature_Type	Start	Stop	Strand	Gene_Name
Paeruginosa	NC_008463	Chromosome	PA14_04220	gene	377448	378491	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04230	gene	378539	379327	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04240	gene	379324	380253	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04250	gene	380250	381299	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04270	gene	381627	382592	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04290	gene	382631	384574	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04300	gene	384875	385207	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04310	gene	385330	386001	-	rpiA
Paeruginosa	NC_008463	Chromosome	PA14_04320	gene	386260	387774	+	ilvA1
Paeruginosa	NC_008463	Chromosome	PA14_04330	gene	387894	388361	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04340	gene	388412	389683	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04350	gene	389680	390147	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04370	gene	390120	391361	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04380	gene	391411	392064	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04390	gene	392268	392747	+	ygdP
Paeruginosa	NC_008463	Chromosome	PA14_04410	gene	392770	395049	+	ptsP
Paeruginosa	NC_008463	Chromosome	PA14_04420	gene	395075	396205	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04430	gene	396209	396964	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04440	gene	397086	397889	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04460	gene	397899	398699	+	lgt
Paeruginosa	NC_008463	Chromosome	PA14_04480	gene	398905	399699	+	thyA
Paeruginosa	NC_008463	Chromosome	PA14_04490	gene	399726	400523	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04510	gene	400558	401937	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04520	gene	401930	403315	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04530	gene	403507	403869	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04550	gene	403906	405057	-	glpQ
Paeruginosa	NC_008463	Chromosome	PA14_04560	gene	405267	406361	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04570	gene	406358	407398	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04580	gene	407469	407975	+	folA
Paeruginosa	NC_008463	Chromosome	PA14_04590	gene	407991	408464	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04610	gene	408603	409988	-	yicE
Paeruginosa	NC_008463	Chromosome	PA14_04630	gene	410218	412056	-	ilvD
Paeruginosa	NC_008463	Chromosome	PA14_04640	gene	412384	413580	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04650	gene	413653	414192	-	pfpI
Paeruginosa	NC_008463	Chromosome	PA14_04660	gene	414409	415233	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04670	gene	415292	416104	+	mutM
Paeruginosa	NC_008463	Chromosome	PA14_04680	gene	416181	416759	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04690	gene	416842	417186	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04700	gene	417456	418442	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04710	gene	418555	418986	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04730	gene	419138	420871	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04750	gene	420999	421250	-	fdx1
Paeruginosa	NC_008463	Chromosome	PA14_04760	gene	421371	421850	-	coaD
Paeruginosa	NC_008463	Chromosome	PA14_04780	gene	421999	423594	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04790	gene	423650	424198	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04810	gene	424253	425683	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04820	gene	425972	426619	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04830	gene	426604	427014	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04840	gene	427077	428075	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04850	gene	428112	428402	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04860	gene	428681	429277	-	yhhF
Paeruginosa	NC_008463	Chromosome	PA14_04870	gene	429277	430764	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04890	gene	430757	432154	-	.
Paeruginosa	NC_008463	Chromosome	PA14_04900	gene	432275	433630	+	ftsY
Paeruginosa	NC_008463	Chromosome	PA14_04910	gene	433627	434298	+	ftsE
Paeruginosa	NC_008463	Chromosome	PA14_04920	gene	434298	435305	+	ftsX
Paeruginosa	NC_008463	Chromosome	PA14_04930	gene	435419	436273	+	rpoH
Paeruginosa	NC_008463	Chromosome	PA14_04940	gene	436338	436943	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04950	gene	436948	437679	-	mtgA
Paeruginosa	NC_008463	Chromosome	PA14_04960	gene	437716	438093	+	.
Paeruginosa	NC_008463	Chromosome	PA14_04970	gene	438196	438396	+	thiS
Paeruginosa	NC_008463	Chromosome	PA14_04980	gene	438455	439252	+	thiG
Paeruginosa	NC_008463	Chromosome	PA14_05000	gene	439406	440077	+	trmB
Paeruginosa	NC_008463	Chromosome	PA14_05010	gene	440240	441586	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05020	gene	441599	441856	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05030	gene	441918	442241	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05040	gene	442322	443476	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05050	gene	443597	444190	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05060	gene	444187	444606	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05070	gene	444738	445358	-	metW
Paeruginosa	NC_008463	Chromosome	PA14_05080	gene	445366	446505	-	metX
Paeruginosa	NC_008463	Chromosome	PA14_05110	gene	446594	448561	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05120	gene	448669	448839	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05130	gene	448962	449555	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05150	gene	449566	450387	-	proC
Paeruginosa	NC_008463	Chromosome	PA14_05160	gene	450399	451091	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05180	gene	451306	452340	+	pilT
Paeruginosa	NC_008463	Chromosome	PA14_05190	gene	452518	453666	+	pilU
Paeruginosa	NC_008463	Chromosome	PA14_05200	gene	453674	454573	-	czcD
Paeruginosa	NC_008463	Chromosome	PA14_05210	gene	454728	455132	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05220	gene	455375	456748	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05230	gene	456745	457929	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05250	gene	458157	459428	-	pyrC
Paeruginosa	NC_008463	Chromosome	PA14_05260	gene	459425	460429	-	pyrB
Paeruginosa	NC_008463	Chromosome	PA14_05270	gene	460453	460965	-	pyrR
Paeruginosa	NC_008463	Chromosome	PA14_05280	gene	461077	461511	-	yqgF
Paeruginosa	NC_008463	Chromosome	PA14_05290	gene	461511	462080	-	algH
Paeruginosa	NC_008463	Chromosome	PA14_05300	gene	462129	463088	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05310	gene	463169	464122	-	gshB
Paeruginosa	NC_008463	Chromosome	PA14_05320	gene	464377	464784	+	pilG
Paeruginosa	NC_008463	Chromosome	PA14_05330	gene	464831	465196	+	pilH
Paeruginosa	NC_008463	Chromosome	PA14_05340	gene	465247	465783	+	pilI
Paeruginosa	NC_008463	Chromosome	PA14_05360	gene	465868	467916	+	pilJ
Paeruginosa	NC_008463	Chromosome	PA14_05380	gene	467977	468852	+	pilK
Paeruginosa	NC_008463	Chromosome	PA14_05390	gene	468864	476294	+	chpA
Paeruginosa	NC_008463	Chromosome	PA14_05400	gene	476287	477318	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05410	gene	477315	477821	+	chpC
Paeruginosa	NC_008463	Chromosome	PA14_05420	gene	477829	478623	+	chpD
Paeruginosa	NC_008463	Chromosome	PA14_05430	gene	478700	479311	+	chpE
Paeruginosa	NC_008463	Chromosome	PA14_05440	gene	479319	480734	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05450	gene	480769	481491	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05460	gene	481584	482987	-	bioA
Paeruginosa	NC_008463	Chromosome	PA14_05480	gene	483161	484651	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05500	gene	484832	485401	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05510	gene	485413	485988	+	yceI
Paeruginosa	NC_008463	Chromosome	PA14_05520	gene	486057	486500	-	mexR
Paeruginosa	NC_008463	Chromosome	PA14_05530	gene	486775	487926	+	mexA
Paeruginosa	NC_008463	Chromosome	PA14_05540	gene	487942	491082	+	mexB
Paeruginosa	NC_008463	Chromosome	PA14_05550	gene	491084	492541	+	oprM
Paeruginosa	NC_008463	Chromosome	PA14_05560	gene	492637	494556	-	rhlE
Paeruginosa	NC_008463	Chromosome	PA14_05580	gene	494807	495877	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05590	gene	495947	496819	-	metF
Paeruginosa	NC_008463	Chromosome	PA14_05600	gene	496862	497416	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05620	gene	497457	498866	-	sahH
Paeruginosa	NC_008463	Chromosome	PA14_05630	gene	499155	499589	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05640	gene	499715	501907	+	bfrG
Paeruginosa	NC_008463	Chromosome	PA14_05650	gene	501918	503396	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05660	gene	503481	504101	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05690	gene	504138	505409	-	codA
Paeruginosa	NC_008463	Chromosome	PA14_05700	gene	505399	506649	-	codB
Paeruginosa	NC_008463	Chromosome	PA14_05740	gene	506831	508108	-	pydA
Paeruginosa	NC_008463	Chromosome	PA14_05750	gene	508105	509472	-	gltX
Paeruginosa	NC_008463	Chromosome	PA14_05770	gene	509567	511006	-	dhT
Paeruginosa	NC_008463	Chromosome	PA14_05775	gene	511113	511229	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05790	gene	511622	513112	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05810	gene	513171	514454	+	amaB
Paeruginosa	NC_008463	Chromosome	PA14_05820	gene	514655	515878	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05840	gene	515998	517179	-	gcdH
Paeruginosa	NC_008463	Chromosome	PA14_05850	gene	517400	518308	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05860	gene	518460	518864	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05870	gene	518907	520529	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05880	gene	520909	522240	+	nfeD
Paeruginosa	NC_008463	Chromosome	PA14_05890	gene	522237	523031	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05910	gene	523139	523870	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05920	gene	523867	526068	-	.
Paeruginosa	NC_008463	Chromosome	PA14_05950	gene	526330	527706	-	dbpA
Paeruginosa	NC_008463	Chromosome	PA14_05960	gene	528054	528263	+	cspB
Paeruginosa	NC_008463	Chromosome	PA14_05970	gene	528414	528938	+	.
Paeruginosa	NC_008463	Chromosome	PA14_05990	gene	529041	530474	-	emrA
Paeruginosa	NC_008463	Chromosome	PA14_06000	gene	531095	533647	+	clpA
Paeruginosa	NC_008463	Chromosome	PA14_06010	gene	533749	534327	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06040	gene	535279	535983	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06030	gene	534444	535331	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06060	gene	536068	536757	+	creB
Paeruginosa	NC_008463	Chromosome	PA14_06070	gene	536757	538181	+	creC
Paeruginosa	NC_008463	Chromosome	PA14_06080	gene	538283	539641	+	creD
Paeruginosa	NC_008463	Chromosome	PA14_06090	gene	539691	539993	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06120	gene	540138	540758	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06130	gene	540777	541727	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06150	gene	541813	542670	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06160	gene	542843	545236	-	fiuA
Paeruginosa	NC_008463	Chromosome	PA14_06170	gene	545340	546311	-	fiuR
Paeruginosa	NC_008463	Chromosome	PA14_06180	gene	546308	546826	-	fiuI
Paeruginosa	NC_008463	Chromosome	PA14_06190	gene	546995	547744	+	psfA
Paeruginosa	NC_008463	Chromosome	PA14_06200	gene	547884	548288	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06210	gene	548338	548907	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06230	gene	548941	550668	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06240	gene	551016	551942	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06250	gene	552030	552506	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06260	gene	552585	553523	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06270	gene	553627	554424	+	catD
Paeruginosa	NC_008463	Chromosome	PA14_06280	gene	554467	554910	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06290	gene	554958	557135	-	glcB
Paeruginosa	NC_008463	Chromosome	PA14_06300	gene	557442	557885	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06310	gene	557917	558432	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06320	gene	559121	560017	-	rarD
Paeruginosa	NC_008463	Chromosome	PA14_06330	gene	560220	561194	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06340	gene	561256	562014	-	modR
Paeruginosa	NC_008463	Chromosome	PA14_06350	gene	562082	562402	-	yfiM
Paeruginosa	NC_008463	Chromosome	PA14_06360	gene	562444	563169	-	comF
Paeruginosa	NC_008463	Chromosome	PA14_06390	gene	563308	563601	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06400	gene	563655	564581	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06420	gene	564699	565457	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06430	gene	565534	565782	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06450	gene	565793	567169	+	accC
Paeruginosa	NC_008463	Chromosome	PA14_06460	gene	567171	568049	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06480	gene	568039	569016	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06500	gene	569617	570675	+	bioB
Paeruginosa	NC_008463	Chromosome	PA14_06510	gene	570781	571986	+	bioF
Paeruginosa	NC_008463	Chromosome	PA14_06530	gene	571979	572701	+	bioH
Paeruginosa	NC_008463	Chromosome	PA14_06540	gene	572694	573518	+	bioC
Paeruginosa	NC_008463	Chromosome	PA14_06570	gene	573522	574208	+	bioD
Paeruginosa	NC_008463	Chromosome	PA14_06580	gene	574317	574547	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06600	gene	574888	576693	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06620	gene	576906	578702	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06640	gene	578977	580755	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06650	gene	581088	582569	-	nirN
Paeruginosa	NC_008463	Chromosome	PA14_06660	gene	582560	583399	-	nirE
Paeruginosa	NC_008463	Chromosome	PA14_06670	gene	583410	584573	-	nirJ
Paeruginosa	NC_008463	Chromosome	PA14_06680	gene	584567	585082	-	nirH
Paeruginosa	NC_008463	Chromosome	PA14_06690	gene	585057	585500	-	nirG
Paeruginosa	NC_008463	Chromosome	PA14_06700	gene	585493	586017	-	nirL
Paeruginosa	NC_008463	Chromosome	PA14_06710	gene	586014	586466	-	nirD
Paeruginosa	NC_008463	Chromosome	PA14_06720	gene	586475	587653	-	nirF
Paeruginosa	NC_008463	Chromosome	PA14_06730	gene	587650	588009	-	nirC
Paeruginosa	NC_008463	Chromosome	PA14_06740	gene	588006	588320	-	nirM
Paeruginosa	NC_008463	Chromosome	PA14_06750	gene	588371	590077	-	nirS
Paeruginosa	NC_008463	Chromosome	PA14_06770	gene	590293	591075	+	nirQ
Paeruginosa	NC_008463	Chromosome	PA14_06790	gene	591110	591637	+	nirO
Paeruginosa	NC_008463	Chromosome	PA14_06800	gene	591645	591902	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06810	gene	591992	592432	+	norC
Paeruginosa	NC_008463	Chromosome	PA14_06830	gene	592432	593829	+	norB
Paeruginosa	NC_008463	Chromosome	PA14_06840	gene	593831	595669	+	norD
Paeruginosa	NC_008463	Chromosome	PA14_06860	gene	595676	595870	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06870	gene	595954	596637	-	dnr
Paeruginosa	NC_008463	Chromosome	PA14_06875	gene	596840	596963	+	rsmY
Paeruginosa	NC_008463	Chromosome	PA14_06880	gene	596990	597868	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06890	gene	597970	598671	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06900	gene	598668	598904	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06920	gene	598897	600078	+	argD
Paeruginosa	NC_008463	Chromosome	PA14_06930	gene	600078	600794	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06940	gene	600869	601375	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06950	gene	601418	602908	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06960	gene	603247	604536	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06970	gene	604554	605108	+	.
Paeruginosa	NC_008463	Chromosome	PA14_06980	gene	605219	606244	-	.
Paeruginosa	NC_008463	Chromosome	PA14_06990	gene	606248	606856	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07000	gene	606944	607453	-	dsbB
Paeruginosa	NC_008463	Chromosome	PA14_07010	gene	607682	608512	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07020	gene	608582	608968	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07030	gene	609082	609540	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07040	gene	609732	610151	-	yqjC
Paeruginosa	NC_008463	Chromosome	PA14_07050	gene	610401	611369	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07060	gene	611373	612116	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07070	gene	612321	613625	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07090	gene	613682	614872	-	metK
Paeruginosa	NC_008463	Chromosome	PA14_07110	gene	614888	615889	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07130	gene	616135	618132	+	tktA
Paeruginosa	NC_008463	Chromosome	PA14_07140	gene	618132	619196	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07150	gene	619177	619974	-	hyi
Paeruginosa	NC_008463	Chromosome	PA14_07170	gene	620189	621250	+	epd
Paeruginosa	NC_008463	Chromosome	PA14_07190	gene	621256	622419	+	pgk
Paeruginosa	NC_008463	Chromosome	PA14_07200	gene	622492	622692	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07210	gene	622852	623193	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07230	gene	623313	624377	+	fda
Paeruginosa	NC_008463	Chromosome	PA14_07240	gene	624443	624925	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07260	gene	625582	626349	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07250	gene	624927	625583	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07280	gene	626346	627524	-	yhiN
Paeruginosa	NC_008463	Chromosome	PA14_07290	gene	627637	628125	+	ygjP
Paeruginosa	NC_008463	Chromosome	PA14_07300	gene	628151	629305	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07310	gene	629307	629981	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07330	gene	630110	630463	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07340	gene	630641	631552	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07355	gene	631670	632008	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07360	gene	631998	632513	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07370	gene	632701	632859	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07380	gene	632869	633327	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07400	gene	633343	633813	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07410	gene	633827	634174	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07420	gene	634164	634778	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07430	gene	634969	637740	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07440	gene	638309	638644	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07450	gene	638737	639858	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07460	gene	640117	640278	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07470	gene	640410	640483	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07480	gene	640581	642266	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07500	gene	643347	647084	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07520	gene	647191	649044	-	rpoD
Paeruginosa	NC_008463	Chromosome	PA14_07530	gene	649124	651118	-	dnaG
Paeruginosa	NC_008463	Chromosome	PA14_07550	gene	651201	651650	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07560	gene	651720	651935	-	rpsU
Paeruginosa	NC_008463	Chromosome	PA14_07570	gene	652136	653161	+	gcp
Paeruginosa	NC_008463	Chromosome	PA14_07580	gene	653240	653809	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07590	gene	653893	654246	+	folB
Paeruginosa	NC_008463	Chromosome	PA14_07600	gene	654237	654779	+	folk
Paeruginosa	NC_008463	Chromosome	PA14_07620	gene	654752	655984	-	cca
Paeruginosa	NC_008463	Chromosome	PA14_07630	gene	656028	656534	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07650	gene	656629	658182	-	ycgB
Paeruginosa	NC_008463	Chromosome	PA14_07660	gene	658179	659450	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07680	gene	659551	661473	-	prkA
Paeruginosa	NC_008463	Chromosome	PA14_07690	gene	661752	662084	-	glpE
Paeruginosa	NC_008463	Chromosome	PA14_07700	gene	662128	662979	-	apaH
Paeruginosa	NC_008463	Chromosome	PA14_07710	gene	662979	663359	-	apaG
Paeruginosa	NC_008463	Chromosome	PA14_07730	gene	663396	664202	-	ksgA
Paeruginosa	NC_008463	Chromosome	PA14_07740	gene	664318	665304	-	pdxA
Paeruginosa	NC_008463	Chromosome	PA14_07760	gene	665301	666593	-	surA
Paeruginosa	NC_008463	Chromosome	PA14_07770	gene	666574	669348	-	ostA
Paeruginosa	NC_008463	Chromosome	PA14_07780	gene	669475	670491	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07790	gene	670488	671162	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07800	gene	671164	671922	+	djlA
Paeruginosa	NC_008463	Chromosome	PA14_07810	gene	671923	672984	-	.
Paeruginosa	NC_008463	Chromosome	PA14_07820	gene	673136	675529	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07840	gene	675575	676207	+	uhpA
Paeruginosa	NC_008463	Chromosome	PA14_07850	gene	676336	677370	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07860	gene	677604	678713	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07870	gene	678769	679815	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07890	gene	679930	681177	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07900	gene	681283	682113	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07910	gene	682237	682911	+	rpe
Paeruginosa	NC_008463	Chromosome	PA14_07930	gene	682911	683729	+	gph
Paeruginosa	NC_008463	Chromosome	PA14_07940	gene	683802	685280	+	trpE
Paeruginosa	NC_008463	Chromosome	PA14_07950	gene	685467	685781	-	prtN
Paeruginosa	NC_008463	Chromosome	PA14_07960	gene	685881	686651	-	prtR
Paeruginosa	NC_008463	Chromosome	PA14_07970	gene	687109	687309	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07980	gene	687357	687716	+	.
Paeruginosa	NC_008463	Chromosome	PA14_07990	gene	688080	688529	+	hol
Paeruginosa	NC_008463	Chromosome	PA14_08000	gene	688551	689066	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08010	gene	689063	689620	+	gpV
Paeruginosa	NC_008463	Chromosome	PA14_08020	gene	689773	690099	+	gpW
Paeruginosa	NC_008463	Chromosome	PA14_08030	gene	690096	690983	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08040	gene	690976	691509	+	gpI
Paeruginosa	NC_008463	Chromosome	PA14_08050	gene	691511	693586	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08060	gene	693583	694041	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08070	gene	694084	695244	+	gpFI
Paeruginosa	NC_008463	Chromosome	PA14_08090	gene	695257	695760	+	gpFII
Paeruginosa	NC_008463	Chromosome	PA14_08100	gene	695775	696119	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08110	gene	696088	696198	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08120	gene	696289	698526	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08130	gene	698536	699408	+	gpU
Paeruginosa	NC_008463	Chromosome	PA14_08140	gene	699383	699589	+	XR2
Paeruginosa	NC_008463	Chromosome	PA14_08150	gene	699647	700636	+	gpD
Paeruginosa	NC_008463	Chromosome	PA14_08160	gene	700669	701298	+	lys
Paeruginosa	NC_008463	Chromosome	PA14_08180	gene	701295	701657	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08190	gene	701654	701911	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08200	gene	701926	702213	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08210	gene	702227	702721	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08220	gene	702733	703080	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08230	gene	703110	703364	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08240	gene	703411	705246	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08250	gene	705239	705580	+	.
Paeruginosa	NC_008463	Chromosome	PA14_08260	gene	705588	706283	+	.
